,stime,uid,etime,lat,lng,stated,grid
247,2016-09-05 18:08:53,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:08:53,26.65053791,106.8043386,0,3835.0
248,2016-09-05 18:09:21,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:09:21,26.6507171373,106.8033902362,0,3835.0
249,2016-09-05 18:09:46,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:09:46,26.65053791,106.8043386,0,3835.0
250,2016-09-05 18:10:03,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:10:03,26.6507171373,106.8033902362,0,3835.0
251,2016-09-05 18:11:29,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:11:29,26.6507171373,106.8033902362,0,3835.0
252,2016-09-05 18:12:43,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 18:12:43,26.6507171373,106.8033902362,0,3835.0
253,2016-09-05 18:42:17,835ec3ffd342099c2b5d2e0e101a7636,2016-09-05 23:59:59,26.65086004,106.77553710000001,1,3828.0
254,2016-09-05 00:07:38,e2797724f23405ec25135ead74b5e9a2,2016-09-05 00:07:38,26.58185248,106.72287379999999,0,2887.0
255,2016-09-05 00:07:52,e2797724f23405ec25135ead74b5e9a2,2016-09-05 00:07:52,26.5835606833,106.72652356299999,0,2888.0
256,2016-09-05 03:41:45,e2797724f23405ec25135ead74b5e9a2,2016-09-05 03:41:45,26.58185248,106.72287379999999,0,2887.0
257,2016-09-05 03:42:26,e2797724f23405ec25135ead74b5e9a2,2016-09-05 05:42:35,26.5858206468,106.7264611072,1,2950.0
258,2016-09-05 08:50:56,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:50:56,26.58185248,106.72287379999999,0,2887.0
259,2016-09-05 08:51:43,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:51:43,26.58185248,106.72287379999999,0,2887.0
260,2016-09-05 08:59:00,e2797724f23405ec25135ead74b5e9a2,2016-09-05 08:59:00,26.5835606833,106.72652356299999,0,2888.0
261,2016-09-05 09:17:37,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:17:37,26.57597789,106.7301496,0,2826.0
262,2016-09-05 09:18:14,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:18:14,26.5773840275,106.7332431241,0,2827.0
263,2016-09-05 09:25:43,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:25:43,26.579636364499997,106.7459992907,0,2892.0
264,2016-09-05 09:26:38,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:26:38,26.579636364499997,106.7459992907,0,2892.0
265,2016-09-05 09:26:50,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:26:50,26.579636364499997,106.7459992907,0,2892.0
266,2016-09-05 09:28:06,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:28:06,26.587344063000003,106.7572622373,0,2956.0
267,2016-09-05 09:36:21,e2797724f23405ec25135ead74b5e9a2,2016-09-05 09:36:21,26.6145700346,106.7691274183,0,3331.0
268,2016-09-05 10:04:04,e2797724f23405ec25135ead74b5e9a2,2016-09-05 10:04:04,26.6338296554,106.7694036829,0,3641.0
269,2016-09-05 10:40:22,e2797724f23405ec25135ead74b5e9a2,2016-09-05 10:40:22,26.624701022100002,106.7539119767,0,3514.0
270,2016-09-05 11:11:42,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:11:42,26.60244766,106.72550179999999,0,3197.0
271,2016-09-05 11:14:32,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:14:32,26.60244725,106.7149335,0,3195.0
272,2016-09-05 11:14:57,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:14:57,26.598218410599998,106.7134297945,0,3133.0
273,2016-09-05 11:21:34,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:21:34,26.595518255100004,106.7100499746,0,3070.0
274,2016-09-05 11:22:22,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:22:22,26.592061286999996,106.7120358907,0,3008.0
275,2016-09-05 11:22:32,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:22:32,26.592061286999996,106.7120358907,0,3008.0
276,2016-09-05 11:23:23,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:23:23,26.595518255100004,106.7100499746,0,3070.0
277,2016-09-05 11:23:58,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:23:58,26.589062921100002,106.7113138393,0,3008.0
278,2016-09-05 11:24:14,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:24:14,26.589062921100002,106.7113138393,0,3008.0
279,2016-09-05 11:24:24,e2797724f23405ec25135ead74b5e9a2,2016-09-05 11:24:24,26.589062921100002,106.7113138393,0,3008.0
280,2016-09-05 12:17:54,e2797724f23405ec25135ead74b5e9a2,2016-09-05 12:17:54,26.5796785348,106.7179783907,0,2886.0
281,2016-09-05 12:18:58,e2797724f23405ec25135ead74b5e9a2,2016-09-05 12:18:58,26.5796785348,106.7179783907,0,2886.0
282,2016-09-05 12:38:57,e2797724f23405ec25135ead74b5e9a2,2016-09-05 13:14:21,26.58185248,106.72287379999999,1,2887.0
283,2016-09-05 14:08:29,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:08:29,26.5835606833,106.72652356299999,0,2888.0
284,2016-09-05 14:10:45,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:10:45,26.58185248,106.72287379999999,0,2887.0
285,2016-09-05 14:47:16,e2797724f23405ec25135ead74b5e9a2,2016-09-05 14:47:16,26.5858206468,106.7264611072,0,2950.0
286,2016-09-05 14:48:06,e2797724f23405ec25135ead74b5e9a2,2016-09-05 23:59:59,26.583673440100004,106.7258808572,1,2950.0
287,2016-09-05 00:16:17,c1d18497215424f3c45a3a80409dd13d,2016-09-05 09:26:15,26.487754062399997,106.67017618370001,1,1573.0
288,2016-09-05 10:17:36,c1d18497215424f3c45a3a80409dd13d,2016-09-05 13:54:20,26.5005745366,106.66251153209998,1,1758.0
289,2016-09-05 14:48:22,c1d18497215424f3c45a3a80409dd13d,2016-09-05 23:20:53,26.487754062399997,106.67017618370001,1,1573.0
290,2016-09-05 23:40:39,c1d18497215424f3c45a3a80409dd13d,2016-09-05 23:40:39,26.463167008699997,106.67397456030001,0,1264.0
291,2016-09-05 00:28:44,4c102b262692e6e0fbcf51ad1024ae5e,2016-09-05 00:28:44,26.56624804,106.720179,0,2700.0
292,2016-09-05 17:02:26,4c102b262692e6e0fbcf51ad1024ae5e,2016-09-05 23:01:47,26.5743832818,106.72110603639999,1,2762.0
293,2016-09-05 00:25:29,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 05:50:10,26.48925235,106.77669990000001,1,1659.0
294,2016-09-05 06:36:16,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 06:52:16,26.4889307787,106.75728873860001,1,1654.0
295,2016-09-05 07:38:21,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 10:19:00,26.48925235,106.77669990000001,1,1659.0
296,2016-09-05 10:31:58,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 10:47:58,26.493726191599997,106.74786326520001,1,1714.0
297,2016-09-05 11:42:30,9c13dd5990ee99316c466467c8c5cd8a,2016-09-05 23:59:59,26.48925235,106.77669990000001,1,1659.0
298,2016-09-05 00:41:07,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 00:41:07,26.5170323359,106.7395266091,0,2023.0
299,2016-09-05 01:35:10,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 01:35:10,26.517305808899998,106.7440781753,0,2024.0
300,2016-09-05 02:29:12,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 04:17:18,26.5170323359,106.7395266091,1,2023.0
301,2016-09-05 05:11:20,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 05:11:20,26.517305808899998,106.7440781753,0,2024.0
302,2016-09-05 06:05:22,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 06:05:22,26.5170323359,106.7395266091,0,2023.0
303,2016-09-05 06:51:25,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 07:07:25,26.517305808899998,106.7440781753,1,2024.0
304,2016-09-05 07:21:40,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 09:56:52,26.5170323359,106.7395266091,1,2023.0
305,2016-09-05 10:43:02,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 10:59:02,26.517305808899998,106.7440781753,1,2024.0
306,2016-09-05 11:45:07,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:09:39,26.5170323359,106.7395266091,1,2023.0
307,2016-09-05 12:10:03,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:10:03,26.517305808899998,106.7440781753,0,2024.0
308,2016-09-05 12:12:41,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:12:41,26.5170323359,106.7395266091,0,2023.0
309,2016-09-05 12:13:08,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:13:08,26.5170323359,106.7395266091,0,2023.0
310,2016-09-05 12:13:53,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:13:53,26.5170323359,106.7395266091,0,2023.0
311,2016-09-05 12:14:55,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:14:55,26.517305808899998,106.7440781753,0,2024.0
312,2016-09-05 12:15:23,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:15:23,26.5170323359,106.7395266091,0,2023.0
313,2016-09-05 12:17:43,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:17:43,26.5170323359,106.7395266091,0,2023.0
314,2016-09-05 12:18:39,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:18:39,26.517305808899998,106.7440781753,0,2024.0
315,2016-09-05 12:19:00,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:19:00,26.517305808899998,106.7440781753,0,2024.0
316,2016-09-05 12:22:24,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 12:22:24,26.5170323359,106.7395266091,0,2023.0
317,2016-09-05 12:51:12,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 13:07:12,26.517305808899998,106.7440781753,1,2024.0
318,2016-09-05 13:53:36,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 14:56:44,26.5170323359,106.7395266091,1,2023.0
319,2016-09-05 15:13:36,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 16:07:42,26.517305808899998,106.7440781753,1,2024.0
320,2016-09-05 17:01:47,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 18:27:53,26.5170323359,106.7395266091,1,2023.0
321,2016-09-05 19:20:43,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:20:43,26.517305808899998,106.7440781753,0,2024.0
322,2016-09-05 19:21:15,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:21:15,26.517305808899998,106.7440781753,0,2024.0
323,2016-09-05 19:21:44,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:21:44,26.517305808899998,106.7440781753,0,2024.0
324,2016-09-05 19:23:17,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:23:17,26.517305808899998,106.7440781753,0,2024.0
325,2016-09-05 19:23:40,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:23:40,26.517305808899998,106.7440781753,0,2024.0
326,2016-09-05 19:24:10,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:24:10,26.5170323359,106.7395266091,0,2023.0
327,2016-09-05 19:24:26,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:24:26,26.517305808899998,106.7440781753,0,2024.0
328,2016-09-05 19:25:46,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:39:56,26.5170323359,106.7395266091,1,2023.0
329,2016-09-05 19:40:55,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:40:55,26.517305808899998,106.7440781753,0,2024.0
330,2016-09-05 19:41:32,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:41:32,26.520733151199998,106.739379892,0,2085.0
331,2016-09-05 19:45:12,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:45:12,26.5170323359,106.7395266091,0,2023.0
332,2016-09-05 19:48:17,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:48:17,26.517305808899998,106.7440781753,0,2024.0
333,2016-09-05 19:48:52,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:48:52,26.517305808899998,106.7440781753,0,2024.0
334,2016-09-05 19:49:56,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:49:56,26.517305808899998,106.7440781753,0,2024.0
335,2016-09-05 19:51:22,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:51:22,26.517305808899998,106.7440781753,0,2024.0
336,2016-09-05 19:51:52,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:51:52,26.517305808899998,106.7440781753,0,2024.0
337,2016-09-05 19:55:28,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 19:55:28,26.517305808899998,106.7440781753,0,2024.0
338,2016-09-05 19:55:48,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 20:57:30,26.5170323359,106.7395266091,1,2023.0
339,2016-09-05 20:50:14,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 21:06:14,26.517305808899998,106.7440781753,1,2024.0
340,2016-09-05 21:53:58,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 22:48:01,26.5170323359,106.7395266091,1,2023.0
341,2016-09-05 23:42:08,8549066dbbe0449f5caedc46ec4cb3f3,2016-09-05 23:59:59,26.517305808899998,106.7440781753,1,2024.0
342,2016-09-05 00:37:31,992085ba26dd8a924f46da82dced0ffc,2016-09-05 10:37:48,26.6882794511,106.6515178972,1,4359.0
343,2016-09-05 11:37:50,992085ba26dd8a924f46da82dced0ffc,2016-09-05 11:37:50,26.6908597318,106.6381130087,0,4356.0
344,2016-09-05 11:56:29,992085ba26dd8a924f46da82dced0ffc,2016-09-05 11:56:29,26.6949142805,106.64113657770001,0,4419.0
345,2016-09-05 11:57:59,992085ba26dd8a924f46da82dced0ffc,2016-09-05 11:57:59,26.6949142805,106.64113657770001,0,4419.0
346,2016-09-05 12:00:59,992085ba26dd8a924f46da82dced0ffc,2016-09-05 12:00:59,26.6949142805,106.64113657770001,0,4419.0
347,2016-09-05 12:02:22,992085ba26dd8a924f46da82dced0ffc,2016-09-05 12:02:22,26.6949142805,106.64113657770001,0,4419.0
348,2016-09-05 12:16:11,992085ba26dd8a924f46da82dced0ffc,2016-09-05 12:46:33,26.6878664625,106.6413700795,1,4295.0
349,2016-09-05 12:48:12,992085ba26dd8a924f46da82dced0ffc,2016-09-05 12:48:12,26.6874125023,106.6554939568,0,4298.0
350,2016-09-05 12:48:53,992085ba26dd8a924f46da82dced0ffc,2016-09-05 12:48:53,26.6874125023,106.6554939568,0,4298.0
351,2016-09-05 13:48:54,992085ba26dd8a924f46da82dced0ffc,2016-09-05 20:40:22,26.6882794511,106.6515178972,1,4359.0
352,2016-09-05 20:40:52,992085ba26dd8a924f46da82dced0ffc,2016-09-05 20:40:52,26.6874125023,106.6554939568,0,4298.0
353,2016-09-05 20:41:38,992085ba26dd8a924f46da82dced0ffc,2016-09-05 23:59:59,26.6882794511,106.6515178972,1,4359.0
354,2016-09-05 03:27:34,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:27:34,26.58337343,106.71425929999998,0,2885.0
355,2016-09-05 03:34:24,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:34:24,26.581183799999998,106.7129088,0,2885.0
356,2016-09-05 03:34:34,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:34:34,26.581183799999998,106.7129088,0,2885.0
357,2016-09-05 03:35:00,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:35:00,26.581183799999998,106.7129088,0,2885.0
358,2016-09-05 03:35:08,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:35:08,26.581183799999998,106.7129088,0,2885.0
359,2016-09-05 03:50:34,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:50:34,26.58987769,106.74006659999999,0,3015.0
360,2016-09-05 03:52:10,9a4db847743f69fab0e0319ea80622a1,2016-09-05 03:52:10,26.58987769,106.74006659999999,0,3015.0
361,2016-09-05 09:18:07,9a4db847743f69fab0e0319ea80622a1,2016-09-05 14:58:33,26.59682996,106.7546365,1,3080.0
362,2016-09-05 15:04:26,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:04:26,26.58522417,106.7467051,0,2954.0
363,2016-09-05 15:05:23,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:05:23,26.58522417,106.7467051,0,2954.0
364,2016-09-05 15:09:05,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:09:05,26.58522417,106.7467051,0,2954.0
365,2016-09-05 15:12:59,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:12:59,26.580195299999996,106.75819750000001,0,2895.0
366,2016-09-05 15:16:46,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:16:46,26.5795658,106.75299309999998,0,2893.0
367,2016-09-05 15:17:41,9a4db847743f69fab0e0319ea80622a1,2016-09-05 15:17:41,26.58734406,106.7572622,0,2956.0
368,2016-09-05 16:13:46,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:13:46,26.509330150500002,106.68045825530001,0,1886.0
369,2016-09-05 16:14:05,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:14:05,26.509330150500002,106.68045825530001,0,1886.0
370,2016-09-05 16:34:40,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:34:40,26.515499501199997,106.69475140850001,0,2013.0
371,2016-09-05 16:34:52,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:34:52,26.515499501199997,106.69475140850001,0,2013.0
372,2016-09-05 16:34:57,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:34:57,26.515499501199997,106.69475140850001,0,2013.0
373,2016-09-05 16:35:02,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:35:02,26.515499501199997,106.69475140850001,0,2013.0
374,2016-09-05 16:35:23,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:35:23,26.515499501199997,106.69475140850001,0,2013.0
375,2016-09-05 16:35:32,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:35:32,26.515499501199997,106.69475140850001,0,2013.0
376,2016-09-05 16:36:52,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:36:52,26.515499501199997,106.69475140850001,0,2013.0
377,2016-09-05 16:37:42,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:37:42,26.515499501199997,106.69475140850001,0,2013.0
378,2016-09-05 16:38:05,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:38:05,26.515499501199997,106.69475140850001,0,2013.0
379,2016-09-05 16:38:14,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:38:14,26.515499501199997,106.69475140850001,0,2013.0
380,2016-09-05 16:39:19,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:39:19,26.515499501199997,106.69475140850001,0,2013.0
381,2016-09-05 16:57:21,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:57:21,26.5129803817,106.6976414242,0,1951.0
382,2016-09-05 16:57:44,9a4db847743f69fab0e0319ea80622a1,2016-09-05 16:57:44,26.5156000822,106.7001065777,0,2014.0
383,2016-09-05 17:02:00,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:02:00,26.5109324308,106.7046782254,0,1953.0
384,2016-09-05 17:02:28,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:02:28,26.5109324308,106.7046782254,0,1953.0
385,2016-09-05 17:02:49,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:02:49,26.5109324308,106.7046782254,0,1953.0
386,2016-09-05 17:03:42,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:03:42,26.5109324308,106.7046782254,0,1953.0
387,2016-09-05 17:03:48,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:03:48,26.5109324308,106.7046782254,0,1953.0
388,2016-09-05 17:04:14,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:04:14,26.5109324308,106.7046782254,0,1953.0
389,2016-09-05 17:04:23,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:04:23,26.5109324308,106.7046782254,0,1953.0
390,2016-09-05 17:04:31,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:04:31,26.5109324308,106.7046782254,0,1953.0
391,2016-09-05 17:04:44,9a4db847743f69fab0e0319ea80622a1,2016-09-05 17:04:44,26.5109324308,106.7046782254,0,1953.0
392,2016-09-05 18:15:40,9a4db847743f69fab0e0319ea80622a1,2016-09-05 18:15:40,26.52235085,106.70795859999998,0,2078.0
393,2016-09-05 18:16:04,9a4db847743f69fab0e0319ea80622a1,2016-09-05 18:16:04,26.52235085,106.70795859999998,0,2078.0
394,2016-09-05 18:16:23,9a4db847743f69fab0e0319ea80622a1,2016-09-05 18:16:23,26.52235085,106.70795859999998,0,2078.0
395,2016-09-05 18:31:58,9a4db847743f69fab0e0319ea80622a1,2016-09-05 18:31:58,26.511380033800002,106.6962334019,0,1951.0
396,2016-09-05 18:32:28,9a4db847743f69fab0e0319ea80622a1,2016-09-05 18:32:28,26.511380033800002,106.6962334019,0,1951.0
397,2016-09-05 21:49:05,9a4db847743f69fab0e0319ea80622a1,2016-09-05 23:59:59,26.5299383972,106.70984146129999,1,2202.0
398,2016-09-05 10:09:57,112cb1ec829a94fe914b596d6a2ed490,2016-09-05 14:22:56,26.57157001,106.70644899999999,1,2759.0
399,2016-09-05 16:14:22,112cb1ec829a94fe914b596d6a2ed490,2016-09-05 16:30:22,26.5868332082,106.71943260260001,1,2948.0
400,2016-09-05 18:36:50,112cb1ec829a94fe914b596d6a2ed490,2016-09-05 23:59:59,26.57157001,106.70644899999999,1,2759.0
401,2016-09-05 00:00:39,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 01:00:41,26.5681914529,106.6994216758,1,2696.0
402,2016-09-05 02:00:43,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 02:00:43,26.5682405356,106.70848368709999,0,2698.0
403,2016-09-05 03:00:45,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 07:00:53,26.5647423959,106.7477918434,1,2644.0
404,2016-09-05 08:01:07,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 09:01:09,26.567049825100003,106.7023529084,1,2696.0
405,2016-09-05 09:53:11,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 10:09:11,26.58410793900001,106.7131505143,1,2947.0
406,2016-09-05 11:01:13,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 12:27:12,26.5677722071,106.70186226780001,1,2696.0
407,2016-09-05 12:43:08,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 12:57:54,26.5678883167,106.6974717244,1,2695.0
408,2016-09-05 13:40:47,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 13:40:47,26.58230107,106.70404599999999,0,2883.0
409,2016-09-05 13:45:27,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 13:45:27,26.583639331599997,106.7066199461,0,2883.0
410,2016-09-05 13:51:52,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 20:27:09,26.581045306900002,106.71860872549999,1,2886.0
411,2016-09-05 21:50:54,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 22:50:56,26.5681914529,106.6994216758,1,2696.0
412,2016-09-05 23:50:57,ab4cd8e5b99831d65da56f3ddd481df5,2016-09-05 23:50:57,26.5647423959,106.7477918434,0,2644.0
413,2016-09-05 04:21:31,81e466abe75dbee24101409f0c446dfc,2016-09-05 08:31:44,26.55171343,106.6893804,1,2446.0
414,2016-09-05 09:02:57,81e466abe75dbee24101409f0c446dfc,2016-09-05 09:02:57,26.55842098,106.7002639,0,2572.0
415,2016-09-05 09:03:14,81e466abe75dbee24101409f0c446dfc,2016-09-05 09:03:14,26.55842098,106.7002639,0,2572.0
416,2016-09-05 09:03:23,81e466abe75dbee24101409f0c446dfc,2016-09-05 09:03:23,26.55842098,106.7002639,0,2572.0
417,2016-09-05 09:03:37,81e466abe75dbee24101409f0c446dfc,2016-09-05 09:03:37,26.55842098,106.7002639,0,2572.0
418,2016-09-05 09:06:26,81e466abe75dbee24101409f0c446dfc,2016-09-05 09:06:26,26.55842098,106.7002639,0,2572.0
419,2016-09-05 09:35:00,81e466abe75dbee24101409f0c446dfc,2016-09-05 10:04:25,26.559677315,106.69289055,1,2570.0
420,2016-09-05 10:09:12,81e466abe75dbee24101409f0c446dfc,2016-09-05 10:09:12,26.56542266,106.69651640000001,0,2633.0
421,2016-09-05 10:19:41,81e466abe75dbee24101409f0c446dfc,2016-09-05 23:59:59,26.5517356431,106.689413025,1,2446.0
422,2016-09-05 00:01:44,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 07:17:59,26.551928581,106.7384024356,1,2518.0
423,2016-09-05 07:32:12,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 07:32:12,26.56707186,106.74443590000001,0,2706.0
424,2016-09-05 07:32:49,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 17:57:26,26.5579139759,106.7477534231,1,2582.0
425,2016-09-05 18:44:26,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 19:00:28,26.551928581,106.7384024356,1,2518.0
426,2016-09-05 20:00:29,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 22:17:59,26.5579139759,106.7477534231,1,2582.0
427,2016-09-05 23:18:01,3b2f3044e192c6ac484f7a21e64b5b53,2016-09-05 23:59:59,26.551928581,106.7384024356,1,2518.0
428,2016-09-05 00:31:54,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:31:42,26.6100915423,106.63864868430001,1,3240.0
429,2016-09-05 07:37:12,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:37:12,26.612880856700002,106.6351241221,0,3302.0
430,2016-09-05 07:38:00,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:38:00,26.6094598442,106.6395558391,0,3241.0
431,2016-09-05 07:38:45,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:38:45,26.6094598442,106.6395558391,0,3241.0
432,2016-09-05 07:45:13,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:45:13,26.610881164899997,106.6375147407,0,3240.0
433,2016-09-05 07:47:51,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 07:47:51,26.610881164899997,106.6375147407,0,3240.0
434,2016-09-05 07:49:12,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:07:59,26.611881010799998,106.6363194314,1,3302.0
435,2016-09-05 08:08:50,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:08:50,26.6094598442,106.6395558391,0,3241.0
436,2016-09-05 08:09:00,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:09:00,26.6094598442,106.6395558391,0,3241.0
437,2016-09-05 08:09:14,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:09:14,26.6094598442,106.6395558391,0,3241.0
438,2016-09-05 08:12:35,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:12:35,26.610881164899997,106.6375147407,0,3240.0
439,2016-09-05 08:13:36,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:13:36,26.610881164899997,106.6375147407,0,3240.0
440,2016-09-05 08:13:43,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 08:13:43,26.610881164899997,106.6375147407,0,3240.0
